scope,path,bytes,sha256
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/build.log,1242,323355CD2DF4B8F439564C3F4314ED25C24344276453E0BA02880100434DEE87
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/CLAIM_LANGUAGE_DIFF.patch,3638,6DD835A1AC9049024875818953A29CB1A892AD52DB336B5405509587387B10B1
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/INCLUSION_DECISION.md,773,B350895C0DF11F312A42B353E4A7D40DF55F029541DF789AD25AFF91CB4B9579
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/main.aux,5892,D83CE20631C665FF3AF6A8AB7C18267D91148DB7E9AFB21BD30FDF0AA1DC6240
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/main.bbl,2462,309C235E5D7F55DC881375FABF5B67AD70AB766216879ED52211919A9D7CC8DB
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/main.blg,379,0D78A60ABC96272E29FC0AFDA82E8681D243D9DDF183989AE112163835C94C7B
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/main.log,27943,CBEA95D5D5DF0144B3162AE2B4284C7C7D10F480E53292FACE6B310C32364CF2
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/main.out,3364,2331E0BD777DE3B64F185E8230F2A2636E7D41015B9F587D21A314A6FD39CEF2
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/main.pdf,66248,D346C39253B8BC44B96968A4509BED14369F0632742352ACA7EE5B8027F42ED3
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/main.tex,26451,BD2963900E834BD2623958776476EF4B4576983B8F2926D4FEDA27509D496924
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/MANUSCRIPT_DIFF.patch,49911,8FE608172B4B6E0B137AEFAB932D14EAB0CEA7F43B502727AC23F1BEC48579C1
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/pair_condition_pattern.pdf,15788,48D6D71AC3AF9024847B2F05D251B15F41ABFB57B9A0670E2F22E7E3AE93F245
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/ANONYMITY_CLAIM_AUDIT.md,2158,610D17D06EA5ECC9D95D8E4166001FBA8A7D6B174C466AD3C82F714AF449C7B9
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/CLAIM_BOUNDARY_SEARCH.md,791,8DE98B932BCAFD404B9988E35AA12F9D65C2CF54C6890B57544555D7E7F1AF50
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/CLAIM_EVIDENCE_TRACEABILITY.json,2093,ACCD923846D091431B8CC1C628C473B07C02D2199A40560749990CCAF1C0B4C2
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/page-1.png,547677,5638C3FEA6684691846B406ABF5AC85717579CB8ECDC43DD38136981909897F5
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/page-2.png,455009,448D720BEBD01E6384DC92E0D51DB8B5B29CAE3F1DC6DB69955F47497D89C164
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/page-3.png,579480,FA591679BA0D2EE6B56541204769DEC31368A20F4885B85508D4EB971CA607CE
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/page-4.png,538304,FB012399B5A429514C3FAB54E9EA5057C19ED76BF3B87CDD6E0AA8A50831E3E3
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/page-5.png,271520,AA476F4C94DC65840D55C5ECF5534F475E2E6F8EA57EE74EA0472A4D384152D9
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/PAGE_COUNT.json,344,7D030342DF51602EA842D71DBBEDE442E146BB487448D2D65FFC2C8C2E43E65D
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/pdfinfo.txt,667,656CB1A20F47A648E44E14EC8A46A467682131A5A2B8D8E9749A120DA2802512
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/qa/RENDERED_PAGE_QA.md,1283,A3E5179F5FE68DD16E1D363A26688A45C41ABF64A0944322F70EACE277783795
C:/WashiOS-extension-backup/f411_claim_correction_20260902,manuscript/references.bib,2440,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00
C:/WashiOS-extension-backup/f411_claim_correction_20260902,README.md,937,2F4441DF110C597CEDA4FCF9E3FC96497987B2F6A14340AEB6738856702BF28C
C:/WashiOS-extension-backup/submission_readiness_20260902,analysis/EVIDENCE_AND_CLAIM_AUDIT.md,2962,63926D52D96087B340743B90A6421F8B4CBCAB81868500B8B3CC80574C10E148
C:/WashiOS-extension-backup/submission_readiness_20260902,analysis/FAILED_VALIDATOR_ATTEMPT.json,370,CB8404B7AB3EF26535B5D1A92E9BBA4D716FE52919B84D41893F4670A4E199BA
C:/WashiOS-extension-backup/submission_readiness_20260902,analysis/FINAL_VALIDATION.json,4750,E060AEFFFDDC3F52696B5C3E43ADAB33A9E0706D5FCEF28147387DA7828F57BC
C:/WashiOS-extension-backup/submission_readiness_20260902,analysis/README.md,1710,562251685983ABADA0852B720FA69CB69784B895318723056BF8CF2DA94A037C
C:/WashiOS-extension-backup/submission_readiness_20260902,analysis/REQUIREMENTS_AND_REFERENCE_AUDIT.md,1741,2E3284A5AA0068F07DBCCD393AA81249C4C98BDBC49B10189B008EFFD152870B
C:/WashiOS-extension-backup/submission_readiness_20260902,analysis/SHA256SUMS.csv,645,E521FB300388C92554CDEE76D638C962881EE3F7416DAF3D5C1C4E3D6C3D352C
C:/WashiOS-extension-backup/submission_readiness_20260902,analysis/validate_submission_readiness.py,6780,18BA4C0C4F74EACB3AF9087731EA7DA59C677A08DE681DCB2B85C32357EF84C3
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/main.bbl,2462,309C235E5D7F55DC881375FABF5B67AD70AB766216879ED52211919A9D7CC8DB
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/main.log,27906,90C0D260904C5C5AAAF233A8C92FF2C8B3464FE66E49286596DD9E381994795E
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/main.pdf,68688,99E4180F4B172C1CC7BABFCF8BE92FCC5442B3868F7AAD1D32A13779849E765D
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/main.tex,28343,AA018D5E677D8C6ECAE93DEB33C068B01AC6050B5B57D47F303166BB750007B4
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/qa/ANONYMITY_PROVENANCE_CLAIM_AUDIT.md,1728,A17B6B949C42C58B69A2EB849DDAA9F83533EE9D7E2A183491AB190E848D51C8
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/qa/page-1.png,555084,6C786F502636E251022E05EE065AC6CB0805A202D6DBFCB2FA08D3527E076332
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/qa/page-2.png,454133,ECFA8BD877F59870932240E7FF7B5A80635E1745BC9BB717F6A97708339EA6CB
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/qa/page-3.png,555780,248F25239C81CB05517DE9C2E69539C809A58ACCA27ACB00968CBB77367795C3
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/qa/page-4.png,550871,A80651BE7C5BB504660DF7989C8641C05008DC8C52DE8F034F658DDA3488A9B4
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/qa/page-5.png,468454,18872DD25AB346DB49A5ABE0F48928163D64C4D6F5BC03560597FC3BEA3A1B53
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/qa/RENDERED_PAGE_QA.md,1115,08EFA189B5666D5C5CFEB5C1E6E41A061B0A655A8FE32934D6F3CE45869B867A
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/references.bib,2440,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00
C:/WashiOS-extension-backup/submission_readiness_20260902,submission_candidate_20260902/SHA256SUMS.csv,1145,3A3B4543DBCC5E34F5DA69C80EFB94D5B9ED0659373D56D6ADC98F827EB8397E
C:/WashiOS-extension-backup/final_pass_submission_20260902,ANONYMITY_PROVENANCE_AUDIT.md,1728,A17B6B949C42C58B69A2EB849DDAA9F83533EE9D7E2A183491AB190E848D51C8
C:/WashiOS-extension-backup/final_pass_submission_20260902,CLAIM_EVIDENCE_AUDIT.md,2962,63926D52D96087B340743B90A6421F8B4CBCAB81868500B8B3CC80574C10E148
C:/WashiOS-extension-backup/final_pass_submission_20260902,FINAL_PDF_SHA256.txt,75,F578B7D8D8EC8FE41396FE84769FBC1D90A97692BE0D75DA29380F6B8CEB5376
C:/WashiOS-extension-backup/final_pass_submission_20260902,FINAL_VALIDATION.json,4750,E060AEFFFDDC3F52696B5C3E43ADAB33A9E0706D5FCEF28147387DA7828F57BC
C:/WashiOS-extension-backup/final_pass_submission_20260902,main.pdf,68688,99E4180F4B172C1CC7BABFCF8BE92FCC5442B3868F7AAD1D32A13779849E765D
C:/WashiOS-extension-backup/final_pass_submission_20260902,main.tex,28343,AA018D5E677D8C6ECAE93DEB33C068B01AC6050B5B57D47F303166BB750007B4
C:/WashiOS-extension-backup/final_pass_submission_20260902,PACKAGE_SHA256SUMS.csv,1190,54D60DBC8E9767AD5A87BC38642606D73431ECAAE7C2DFE45EBB06DB2570ED1C
C:/WashiOS-extension-backup/final_pass_submission_20260902,PAGE_LAYOUT_QA.md,1115,08EFA189B5666D5C5CFEB5C1E6E41A061B0A655A8FE32934D6F3CE45869B867A
C:/WashiOS-extension-backup/final_pass_submission_20260902,PROVENANCE_VERIFICATION.md,955,B7816A786C8E47149FB140253113850C5EFC175D3C637CEEC318C08D5C5F4F4A
C:/WashiOS-extension-backup/final_pass_submission_20260902,REFERENCE_VERIFICATION.md,1741,2E3284A5AA0068F07DBCCD393AA81249C4C98BDBC49B10189B008EFFD152870B
C:/WashiOS-extension-backup/final_pass_submission_20260902,references.bib,2440,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00
C:/WashiOS-extension-backup/final_pass_submission_20260902,SOURCE_COMMIT.txt,380,ADF1ADAFC7B981D6853B1829163ECFEB36629CC5606FB8F8DB1C61C2A46114D7
C:/WashiOS-extension-backup/final_pass_submission_20260902,SUBMISSION_CHECKLIST.md,1442,749FE27307F8D09ECB6DD5EEB39FA4AE6926D1B3F2F0700997541BA0420A7F2A
